1.6033017507945573,1.282063256585308,1.2758061008470745,1.2795710425124462,1.26969727879506,1.2781524284150796,1.285751152491045,1.285028078062321,1.2761649026994353,1.2753284976735897,1.2775471547962975,1.2720811289112737,1.277416017244322,1.2763875487684229,1.2805136218895918,1.281427511463112,1.2715356855000903,1.270743653560114,1.2779670240328733,1.2698539833173785,1.2765828966063713
-0.49138917339339544,-0.41532818326215853,-0.42162410973169995,-0.42025369662592144,-0.3928616203425628,-0.40707599861722116,-0.42149549099283645,-0.4213885729849918,-0.3989798821288192,-0.4000155690627222,-0.42474023616412987,-0.38758159478100396,-0.4131234282076783,-0.4125010574619147,-0.3937449026685376,-0.399684008948232,-0.40996634387950415,-0.39765094922455063,-0.4180872002402104,-0.38242739954869853,-0.3959316203768155
-0.06218556367492628,-0.04102394901350196,-0.039887452759347686,-0.05243991338608694,-0.053267694578946354,-0.03842099214769125,-0.06820904220777503,-0.05207358419612597,-0.06939251659658009,-0.04221000313648954,-0.058960300964854044,-0.05155522166903447,-0.07135292088866396,-0.050710458244868556,-0.05596899280790682,-0.04321495473813656,-0.07202988116344108,-0.07035029902356867,-0.07207211451339096,-0.06073361229546707,-0.04269853565496652
-0.09333637117332029,-0.0691072477737144,-0.06844272807141778,-0.08848868052646636,-0.06318317676421432,-0.07488461033683998,-0.0875841141151868,-0.0803495255811705,-0.08521318752138679,-0.0918345698521532,-0.09547669862048325,-0.0637078603806956,-0.0899984630115868,-0.06122468274950556,-0.07180839113365366,-0.09972288605832028,-0.09630839863928,-0.0851867350090753,-0.07995659046019107,-0.08450341625187495,-0.08680537450699821
-0.22414300553710345,-0.18433975358233634,-0.20072627840666116,-0.18330647029723726,-0.18432936987409415,-0.20005710330357995,-0.17343613228271298,-0.17698632766529415,-0.18791455044474767,-0.16816753642991586,-0.16811386187176222,-0.1839544928185535,-0.185718152562473,-0.19908481030060965,-0.20061424674339293,-0.1797306429032774,-0.17893142442569224,-0.2004122628771731,-0.20036163676634372,-0.19462581880775603,-0.1957150847514696
-0.5330471048318208,-0.42391236898626034,-0.4212341814829847,-0.4318062246670517,-0.44647556843596975,-0.43005679586292755,-0.4295443358829233,-0.4336191876490503,-0.42473630434511594,-0.44680187267084015,-0.44568645421796,-0.4279378774556516,-0.4265665770134455,-0.4518652440820474,-0.4574913454084504,-0.4473624301139731,-0.41776233122179857,-0.42589902600976376,-0.4241363955100159,-0.4178509371192997,-0.42716859347501723
-0.14237485724439236,-0.13227134185566453,-0.10878336997503053,-0.12363073516477353,-0.10594392167659791,-0.10423686760432381,-0.11725247987129385,-0.10315486501551337,-0.12845347906037458,-0.11405071049222103,-0.12741073897937863,-0.1144417322617805,-0.12199265660035065,-0.12447642065592343,-0.11227832050882507,-0.13571288331369621,-0.12939655129522443,-0.12010325898466535,-0.1266712423272981,-0.09752806258892767,-0.13388013974192284
-0.2786128457487216,-0.21855081709101434,-0.22694598265371665,-0.20879453636597206,-0.21571325009600947,-0.2131253094003469,-0.2421949812407266,-0.22144785148047053,-0.2260085521597122,-0.2183856744375695,-0.24519243978716704,-0.230004174905116,-0.2316989848636311,-0.21036163155226448,-0.24130675220845038,-0.23408721769978674,-0.2459916602459549,-0.23588388257432077,-0.22085599462742964,-0.2333260369600096,-0.21419853159614294
-0.31266088065456665,-0.25811238739468567,-0.24052735937301092,-0.23838203292851656,-0.24856769932531436,-0.25733775350939575,-0.2496994904184414,-0.24881767347019798,-0.256935400285182,-0.25890463497065547,-0.2579821859122168,-0.2765199716916487,-0.23500992256543923,-0.24557601296637163,-0.27619843509545744,-0.26776032351033663,-0.2667141299023656,-0.2580056145968411,-0.2728744142632789,-0.2736438674996987,-0.2706026471526056
-0.08929430688532956,-0.09568253123688181,-0.08205735249697996,-0.05848844246681585,-0.07210717020520557,-0.08975697684975216,-0.07828591156475516,-0.09112250325800508,-0.08797677630175164,-0.08124627542923028,-0.06311523275744967,-0.09403348778598157,-0.0889378820869015,-0.08121471229835872,-0.06229169293622275,-0.0754258456279021,-0.07796460978963617,-0.05968988716619955,-0.0732922706299278,-0.07364265181478727,-0.05928515446235379
-0.5832594851798821,-0.495171986248688,-0.4909853613619928,-0.4952178277529388,-0.47415119070518935,-0.465721402364315,-0.4623083139941024,-0.47984677513139684,-0.4766479049923719,-0.4885219152043952,-0.48116115430993917,-0.491482333537707,-0.47540310472475167,-0.488667613617365,-0.4980681485349395,-0.5003071877982908,-0.4789817408287551,-0.47401115119340825,-0.48397694769184985,-0.46961405467832207,-0.4651769418093059
-0.044092473255540235,-0.029528541182003556,-0.060318330591614316,-0.03303533231089108,-0.04312188017601927,-0.045060717933164074,-0.04335999612354442,-0.02828117791422633,-0.0488013089718224,-0.04054667002602819,-0.05068727662912827,-0.04940747314899809,-0.027140530591575805,-0.051665768711051156,-0.028403029573647803,-0.03463983759390448,-0.02501795516765572,-0.05047148394165772,-0.0582970388241345,-0.03983079215024869,-0.027798681809508598
-0.18471310927474371,-0.16102526550685725,-0.16952128538217834,-0.15068107952850088,-0.15213298742945225,-0.1318335319190913,-0.142768403234691,-0.15817867659226081,-0.15056262447357407,-0.15780633723109128,-0.1446727701901143,-0.1603267580248408,-0.14209032970766514,-0.1487066753719688,-0.1709520007684697,-0.16475511497073306,-0.16846698111188305,-0.14573892166036986,-0.14062827787493834,-0.15433645750176828,-0.13904629599971707
-0.698567651596843,-0.5744377384017404,-0.5841425103548465,-0.5741944278933498,-0.5590758204404117,-0.5834571329849245,-0.571089289597982,-0.5896017894298704,-0.5879517095908101,-0.562941886645468,-0.5774445561779467,-0.5545086741003826,-0.5521940522881013,-0.5777182320469261,-0.5942851807628345,-0.5725290415533748,-0.5509371290061024,-0.5785101187544723,-0.5553892615680868,-0.5677165359252192,-0.5798225075410093
-0.133635954028726,-0.09660725082508188,-0.10752223963555542,-0.10560871288410523,-0.10687418295521392,-0.0911172247687686,-0.10054356689700014,-0.10776139032755469,-0.120351022430445,-0.1013622743245503,-0.09849052236990657,-0.12089841574380648,-0.12685610654187393,-0.11921833639385394,-0.10262129901228248,-0.12214919205039423,-0.09990897304961618,-0.1000154745364713,-0.11690619238396356,-0.1273051177414392,-0.10250479557537247
-0.1541896654776186,-0.14684040761723968,-0.14581421732625094,-0.1353773731791846,-0.11432955958474952,-0.13502595535587839,-0.1445602447424224,-0.12104677621842264,-0.11366530269838894,-0.13054239678714377,-0.13715104780355644,-0.12583276234058335,-0.1326533383080785,-0.12306952381288326,-0.13097670277488757,-0.13373591844229932,-0.14068190549499304,-0.14545235686301466,-0.13461913287599428,-0.11937631286085044,-0.12760893050713432
-0.039030843692588656,-0.022041805807982436,-0.04472858989999414,-0.05216425406619418,-0.041920881577014193,-0.04893345483020775,-0.05113510252998085,-0.03740409979056045,-0.022263723602340586,-0.03777283084591731,-0.03458240609226133,-0.056757147328265194,-0.017777110768232032,-0.027083301987248076,-0.0498205045016315,-0.03626044511991315,-0.030309744059757053,-0.04458938595987103,-0.020244034917280575,-0.03920150854673146,-0.04634051363472736
-0.3858383593840915,-0.3057301044893854,-0.32486724622809576,-0.33409357768676773,-0.32532246347226884,-0.3192432700253446,-0.3211167182750216,-0.3326917894253494,-0.3335421986225159,-0.3125539058298808,-0.3319767803621529,-0.3353149756519223,-0.3330460734059853,-0.3293701415336214,-0.3181981610002122,-0.33047494482215034,-0.30699188380217585,-0.3033580851111584,-0.3037930917896282,-0.29793004015860586,-0.31997909744918834
-0.47869293787745204,-0.3880204338412253,-0.3996243668386101,-0.4100067241422608,-0.4156104714813199,-0.4119869431972579,-0.39085715320748016,-0.40504721152333895,-0.4112717975470148,-0.3886333034315375,-0.39400495803513386,-0.3801160883463663,-0.39354029980031724,-0.3838687901365377,-0.3802267825363777,-0.3780936213955626,-0.37744223976495267,-0.3953570632885932,-0.4093864563622538,-0.37439467040265967,-0.387833274115152
-0.5528651286380274,-0.46027167121106,-0.4552419552067943,-0.44935150046286837,-0.43820181919499224,-0.44363120632711517,-0.4669945361137617,-0.4372909393136223,-0.4374624048969642,-0.47210098543979256,-0.46976238295443906,-0.4461422433704816,-0.44450191470028694,-0.46119702262762713,-0.44866926101093885,-0.456134049380939,-0.437266745048002,-0.4522866982404868,-0.4411805252885324,-0.45390535143362126,-0.44174964579609177
-0.4010878027717219,-0.3510000277076028,-0.340843550239506,-0.3096066090273829,-0.311899865087194,-0.30905191495340106,-0.33164047670941577,-0.3205898936272587,-0.3092546500617856,-0.3237373674801287,-0.3400606177147102,-0.3193309425653908,-0.3195708633588112,-0.3400881479108349,-0.33622287188838423,-0.3308145124355203,-0.3393691928859684,-0.3312470511842312,-0.3270986251489724,-0.3317207737415982,-0.3438795588764571
-0.15404304049336837,-0.11248411740993317,-0.12533250622434117,-0.1263051052172081,-0.11308487944228707,-0.1307741730658951,-0.11543783124797197,-0.10665580956740216,-0.13385322347784323,-0.1381677108623332,-0.12835003830907044,-0.14366565120999827,-0.116936897688562,-0.13824601269849726,-0.11582338249954052,-0.12225610471993703,-0.10794952854421265,-0.11102382127785543,-0.10671055707306117,-0.11600427427265878,-0.134755413265889
-0.07097535809040374,-0.07445379129978102,-0.07731998947696961,-0.06661743248093036,-0.07112491089131895,-0.07993748785697566,-0.050592182050490694,-0.07495200524143332,-0.07579196005410271,-0.04916307283415034,-0.07684279393723158,-0.04221064250116231,-0.07966932551861641,-0.07208738596884033,-0.06802062767667653,-0.0673535106821431,-0.07372328957697541,-0.04889305635581844,-0.06596050058098052,-0.06427886330887556,-0.06311505457295442
-0.4045970315021482,-0.35073905094918484,-0.3281884733946123,-0.3450690549052054,-0.34096707851120805,-0.3514990864912528,-0.350823117458853,-0.3504024583811342,-0.3450026898631762,-0.32055971625780066,-0.3261198985280787,-0.33338132229052747,-0.3258218263653751,-0.3410156549959306,-0.3305709958674253,-0.31789086932538974,-0.311715246930501,-0.3262484591311191,-0.32660561625247775,-0.3283283031969576,-0.33423307738786495
-0.1334848291016253,-0.12057922958027396,-0.12161757670231282,-0.10628599240101844,-0.12405027281933578,-0.12357453694086662,-0.12757882564149906,-0.11816917366536261,-0.1114422528624944,-0.11408429229271301,-0.12762894096785302,-0.09421664106663508,-0.11105033032774436,-0.12740613867186298,-0.11404882613623098,-0.11746470170363155,-0.11375795232559306,-0.10098077957103982,-0.09184957468996754,-0.11639957113607348,-0.11930296181956615
-0.42312154458560974,-0.36046883281339653,-0.33644384894224233,-0.35137822962570014,-0.3341868967479814,-0.36574410270433266,-0.33560737753079306,-0.33771112428706845,-0.3451783322085023,-0.33678932829788943,-0.36444750978540585,-0.359224159652482,-0.35866091257371097,-0.33153044180635494,-0.33556471226337076,-0.36422857468520264,-0.33542615083665733,-0.3386189615587611,-0.34773171580166595,-0.3573863489337579,-0.3529160053223998
-0.8471682579105199,-0.7008205697622762,-0.6916454585571993,-0.6897173023723688,-0.6890706827521114,-0.6932832450954538,-0.6957804279911748,-0.6985364308589269,-0.690509659742778,-0.6975083638840224,-0.6965864243232242,-0.6891491326727823,-0.6866340889042388,-0.6783045610375736,-0.6894484920917276,-0.7137904927627675,-0.708708199860599,-0.6912328776187262,-0.6989727712896076,-0.6725602752321718,-0.7046836851468167
-0.3093555971143791,-0.24401903985569157,-0.2662217733349671,-0.2370612036192881,-0.27094455396565414,-0.25715578759067437,-0.25466341374737256,-0.2730996969257832,-0.23877826546986067,-0.2520031150882139,-0.23615483839984336,-0.23603858702996025,-0.25106860586884094,-0.27185560835436984,-0.24161497870126813,-0.26197015080570485,-0.23990035034201423,-0.24114247792329638,-0.246886497300926,-0.2381793163623986,-0.26125560831779737
-0.24247769849501635,-0.2050642180389368,-0.20388677624392373,-0.1812953602066904,-0.2108468449233865,-0.1925685371808219,-0.1823654507982467,-0.19179138258470724,-0.21089001459863546,-0.19294407206197944,-0.1963780266987089,-0.19840485135436128,-0.2164191013425045,-0.2061004396501053,-0.20984762104009483,-0.20315226734582403,-0.21544001481231748,-0.17815605057122608,-0.2121260542789744,-0.2090946978988455,-0.20405138941721562
-0.14887197482052691,-0.1199400528920728,-0.11827914133811765,-0.1301300297879758,-0.11697373678403078,-0.14129116888940796,-0.13631084407195712,-0.13156850357634806,-0.13882277608011792,-0.13592488637725983,-0.11741810854147597,-0.12434798542162469,-0.12080299755203028,-0.11518400162561337,-0.11841492532334125,-0.11628212499420848,-0.11566824344811238,-0.1256690834929104,-0.10346900837991659,-0.1145725524725084,-0.10676412585352732
-0.3431554213439116,-0.27142432941045297,-0.26862904919266445,-0.28435079027346744,-0.28099058679189715,-0.2762379006446443,-0.27305917517216677,-0.27174881805701745,-0.2866869648273338,-0.3003325604168057,-0.30105087326593183,-0.28611830104025926,-0.29415399201447257,-0.269920051409678,-0.27965720518508463,-0.26774200459931047,-0.27712727045093916,-0.28210939394321133,-0.27926515704402566,-0.27695486729056656,-0.2902117890303102
-0.23753235649767263,-0.2051653785273704,-0.18306685690693708,-0.1894563632078653,-0.18022881178278877,-0.21143406743219997,-0.18118481336473036,-0.19205266778493793,-0.1821560033847545,-0.2064411140016728,-0.20088622484303248,-0.1967361450457148,-0.18104852691700082,-0.19821858054720487,-0.20556348303614735,-0.18352215125771668,-0.1783492142579526,-0.20625892124889278,-0.18641052860776622,-0.18656079841536166,-0.20405412583680058
-0.12303982947238223,-0.09351782852706778,-0.08397404910445476,-0.102875565994988,-0.09375130113276006,-0.09722979627860764,-0.12013451700479928,-0.10630317526652282,-0.11512358142958723,-0.08789359738626103,-0.09080357516866298,-0.09537301626731122,-0.09538326648049476,-0.09117422339206593,-0.0864428355192689,-0.09582610437985385,-0.11647393080096113,-0.1177888058009889,-0.09011091547850615,-0.10644524839392572,-0.09043472616653074
-0.4530486087936571,-0.38248351738093034,-0.36321014025530723,-0.3766548821759911,-0.38604427680524966,-0.3803216953272756,-0.3827615985391706,-0.3716782032702833,-0.38819439919226867,-0.36019467500965646,-0.36855833001937766,-0.36662474907422343,-0.35705589103636315,-0.3839363019264611,-0.37386618733480836,-0.3732251584371238,-0.3553556193406211,-0.36235962212919653,-0.38803803721840413,-0.3560009753441293,-0.353842022111895
-0.14684233141734548,-0.11667938713722209,-0.10359913668852445,-0.13825592673982645,-0.13170783960119614,-0.11720129282254006,-0.13224028801113233,-0.11887004102426568,-0.11006246570291524,-0.10295478004203444,-0.10843223405063554,-0.1301453099949233,-0.109622590365954,-0.13967335670853784,-0.12465210553640015,-0.10321723051304815,-0.1294742937667887,-0.12194393949641263,-0.12421784937108454,-0.13873195697164298,-0.13131164793000705
-0.1704652927723747,-0.14492021832968163,-0.14512052330728986,-0.1544029771781073,-0.12628155459708598,-0.12684677621647308,-0.12178364751894709,-0.14289343507855554,-0.13036909592582835,-0.13744476149226872,-0.14767489362112024,-0.1340772042289311,-0.1428962146522539,-0.1226794837474847,-0.13649230347468036,-0.13717635297322234,-0.1584485952484232,-0.1473984054959635,-0.12185073020645526,-0.14327054796967076,-0.12820786187837035
-0.13157101658688314,-0.10222471188871227,-0.11758799915603373,-0.09197554376297912,-0.11734033313815805,-0.1272591922943064,-0.10254258350455868,-0.10882059546286013,-0.12592839831644476,-0.10781828014844183,-0.09130420354129126,-0.11894697622207479,-0.11141076687309397,-0.10039937282983309,-0.10397671145497962,-0.09782953692089368,-0.11757165792212115,-0.12448778314766004,-0.0982048371307391,-0.10412197290218603,-0.09412263155898522
-0.25340496885777597,-0.22138585840541333,-0.22277081765175138,-0.19400011206053863,-0.22148754829953315,-0.20063269812202883,-0.21184640826441933,-0.22025267654241218,-0.19174219070616874,-0.2070012697493281,-0.19625009649668432,-0.22597850942787842,-0.22198780224246206,-0.2216924171597028,-0.2258384904227221,-0.21826103862653548,-0.20885115733025778,-0.22422401634003233,-0.20307051263213155,-0.21167304117278835,-0.20375948157249935
-0.31717051030679405,-0.25083951766435547,-0.2650728603353156,-0.26255091048464796,-0.2796842921580425,-0.2635247850672028,-0.2740134306303037,-0.26381079142579067,-0.2667871358691493,-0.27328306004475666,-0.25397080304730146,-0.2678615352884755,-0.24447621643537457,-0.24832945887974933,-0.2718086630599007,-0.2794318880205038,-0.23790151292739106,-0.24980723446725905,-0.24521614387359036,-0.26287434505858825,-0.27053805196151975
-0.03317671865619186,-0.03813712151701879,-0.032094497566727165,-0.02970791134436643,-0.022672914717640946,-0.029098600331499275,-0.028437818317760887,-0.05249963016758146,-0.05089238430314062,-0.053041366375884476,-0.0176496827357299,-0.0223029061237129,-0.04998800105617941,-0.03606485577734805,-0.03733028554218257,-0.02204952475586388,-0.025050225599643965,-0.045519109973531084,-0.023596954608331264,-0.034222597835697324,-0.021167086630681092
-0.17358099711183883,-0.1385861080535238,-0.16146225614946802,-0.12403979552475577,-0.15205456560717498,-0.12277732443386712,-0.16223119703735997,-0.1558330905415492,-0.12288693471794894,-0.1286374142078918,-0.12876002483367077,-0.16165213143835555,-0.15198962445769015,-0.1254197889544075,-0.14282664429941305,-0.13934947920957044,-0.14130657773809477,-0.1526067979281972,-0.13228560902116934,-0.1228939093117065,-0.1252404691476423
-0.6920780055179481,-0.5589691611929134,-0.5691053624650713,-0.5646572585083997,-0.5614635050925774,-0.5729253361185789,-0.5802735561460244,-0.5623892626973531,-0.5787942729900607,-0.553723450576215,-0.551263466206421,-0.5493896532105416,-0.5744902071161049,-0.5763102564073512,-0.5664381403580638,-0.5622663902892125,-0.5507871294676506,-0.5608955213348903,-0.5815085163068724,-0.5471377002916262,-0.5844149823895898
-0.16149652936609057,-0.1430168190905585,-0.13985586612181644,-0.1429112888287434,-0.14845825190932813,-0.12574440911721335,-0.12741718001758423,-0.15075238286344483,-0.14343244001964725,-0.11809347097165611,-0.13500409520629486,-0.14545215929515393,-0.1189061714042462,-0.1219544226972648,-0.1284050318344704,-0.1308350191729581,-0.13893325534273387,-0.14765562983874067,-0.1343427146761156,-0.11363095132296219,-0.13953520755804824
